name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-38-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.225863;0.732574;0.939264;31.632003;0.292866;MISSING;MISSING;MISSING;TO; 0.243392; 0.888692;0.107952;7.874759;29.32049;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.430743688;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.9942085;0.4177267;6.4807534;MISSING;MISSING;MISSING;MISSING;TO;0.7422188999999998;52.155265074999996;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-39-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.262214;0.971818;1.094121;36.494625;0.301394;MISSING;MISSING;MISSING;TO; 0.23754; 0.87951;0.126557;6.761647;32.08704;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.5449719269999995;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.7319079000000002;0.4120756;5.5977992;MISSING;MISSING;MISSING;MISSING;TO;0.957144935;49.919760116999996;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-4-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.003476;0.009798;0.004405;2.880136;6.169776;MISSING;MISSING;MISSING;TO; 0.003361; 0.009806;0.000703;1.235716;3.973084;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.048367165;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.0280476;0.2239401;2.1966455;MISSING;MISSING;MISSING;MISSING;1.97;0.088306873;0.28814387900000005; 0.03756519; 0.00215845; true; 0.33513397; 0.563973431
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-40-*.mata;TO; 0.255406; 0.796974;12.939136;1.8331819999999999;MISSING;MISSING;MISSING;TO;0.28578;0.98423;1.1817950000000002;36.145237;0.290368;MISSING;MISSING;MISSING;TO; 0.266952; 0.933624;0.11654099999999999;6.963451;34.023688;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.524522595;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;1.4523578999999998;0.41209660000000004;5.523473;MISSING;MISSING;MISSING;MISSING;TO;1.044626274;50.76362591;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-41-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.294538;1.12462;1.3869479999999996;33.34807;0.231891;MISSING;MISSING;MISSING;TO; 0.219224; 0.735145;0.138861;7.475384;30.915187;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.6660454650000007;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;1.3942927;0.338708;5.4675381;MISSING;MISSING;MISSING;MISSING;TO;1.347049735;47.668406132;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-42-*.mata;TO; 0.234988; 1.0528;8.427613000000001;1.782472;MISSING;MISSING;MISSING;TO;0.2826;0.932607;1.3097739999999998;40.59571;0.330596;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.6794405770000005;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;1.0564412709999995;45.687496769;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-43-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.310279;1.22584;1.5616329999999998;35.577758;0.339477;MISSING;MISSING;MISSING;TO; 0.272334; 1.18306;0.129625;8.665577;32.545345;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.6663678190000002;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;1.0441144999999998;0.3697997;6.1169368;MISSING;MISSING;MISSING;MISSING;TO;1.3663414340000004;50.413730221;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-44-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.329117;1.34863;1.6306609999999997;38.989864;0.321271;MISSING;MISSING;MISSING;TO; 0.319029; 1.09678;0.18383299999999997;7.422606;35.386268;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.8264506120000004;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;1.4350864;0.3207535;6.7875794;MISSING;MISSING;MISSING;MISSING;TO;1.299637708;46.929294872;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-45-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.349457;1.39492;1.8043349999999996;37.160624000000006;0.255174;MISSING;MISSING;MISSING;TO; 0.293606; 1.29557;0.19206;8.533042;30.034867000000002;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.156678833;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;1.4094101999999997;0.3748436;4.9198139;MISSING;MISSING;MISSING;MISSING;TO;1.4585420330000003;44.057572814000004;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-46-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.280783;1.4043;1.817163;37.999024000000006;0.319561;MISSING;MISSING;MISSING;TO; 0.3519; 1.43804;0.200638;7.86785;34.618431;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.933516489;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;1.669518;0.3064572;5.892749800000001;MISSING;MISSING;MISSING;MISSING;TO;1.664978459;42.871082034;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-47-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.315038;1.47703;1.6467500000000004;40.239867;0.370348;MISSING;MISSING;MISSING;TO; 0.359196; 1.39004;0.208332;8.892402;34.60085;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.929830923;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;2.1601917999999998;0.3828148;6.5963693;MISSING;MISSING;MISSING;MISSING;TO;1.6140436649999998;45.005474699000004;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-48-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.366553;1.54799;2.0969260000000003;39.864426;0.346924;MISSING;MISSING;MISSING;TO; 0.385155; 1.61627;0.19987000000000008;7.632759;35.72956;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.1879234610000005;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;1.9829346000000003;0.4400646;6.3545424;MISSING;MISSING;MISSING;MISSING;TO;1.7557578170000003;47.998468336;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-49-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.410419;1.69566;2.048033;41.574307;0.331116;MISSING;MISSING;MISSING;TO; 0.413129; 1.70086;0.2327809999999999;9.322088999999998;36.422356;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.423763574;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;2.1295487000000004;0.2934593;5.324022;MISSING;MISSING;MISSING;MISSING;TO;1.5330393669999998;48.626268902;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-5-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.004717;0.011781;0.006775;3.265648;6.9242930000000005;MISSING;MISSING;MISSING;TO; 0.005006; 0.008286;0.000887;1.265457;4.490228999999999;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.055224767;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.0422236;0.1665887;1.9332983;MISSING;MISSING;MISSING;MISSING;2.35;0.055880702;0.412838587; 0.044870092; 0.002642116; true; 0.468536609; 0.689410329
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-50-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.43371;1.67675;2.338438;42.485389;0.347886;MISSING;MISSING;MISSING;TO; 0.407761; 1.72995;0.24733900000000003;8.158118;40.230138;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.311838422000001;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;2.1128766;0.3816194;5.7823008;MISSING;MISSING;MISSING;MISSING;TO;2.039163371;40.305630131;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.392698;1.88018;2.424672;41.883295;0.304948;MISSING;MISSING;MISSING;TO; 0.449856; 1.81564;0.243111;9.913668;39.06718;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.4901529460000007;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;2.3494314000000003;0.3965743;6.4937229;MISSING;MISSING;MISSING;MISSING;TO;2.193469793;42.258694847;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.434053;2.01458;2.318824;38.679078;0.351896;MISSING;MISSING;MISSING;TO; 0.465699; 2.01418;0.23530800000000002;8.273322;41.085544999999996;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.102716579;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;2.8252987999999997;0.3423446;6.0330955;MISSING;MISSING;MISSING;MISSING;TO;2.1683750440000007;41.222728856;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-*.mata;TO; 0.445868; 1.63601;9.517032;2.100634;MISSING;MISSING;MISSING;TO;0.425158;2.11309;2.647409;0.181714;0.345836;MISSING;MISSING;MISSING;TO; 0.468202; 2.04552;0.28372099999999995;11.304703; 0.098429;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.813340111999999;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;2.1700187;0.3529828;5.5244977;MISSING;MISSING;MISSING;MISSING;TO;2.1949618070000003;47.476850067;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.503273;2.38614;2.898113;37.577243;0.339704;MISSING;MISSING;MISSING;TO; 0.478714; 2.23962;0.3331419999999999;8.595899000000001;42.257414;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.951568379;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;2.9371329000000004;0.40830029999999995;6.9083566;MISSING;MISSING;MISSING;MISSING;TO;2.312391595;45.417687204;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-55-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.525044;2.36768;3.074154;41.104621;0.365453;MISSING;MISSING;MISSING;TO; 0.491981; 2.1875;0.278147;10.935823999999998;39.221567;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.905433973000001;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;1.8177498999999995;0.4074848;6.8504393;MISSING;MISSING;MISSING;MISSING;TO;2.317298732;37.125033729;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-56-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.536935;2.41885;3.2226570000000008;41.984146;0.340974;MISSING;MISSING;MISSING;TO; 0.522355; 2.41376;0.33402599999999993;8.359207; 0.109598;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.8167671150000007;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;2.647192199999999;0.4545539;6.6210948;MISSING;MISSING;MISSING;MISSING;TO;2.7660248510000005;36.828047493;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-57-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.544526;2.24458;3.401906;42.913687;0.378414;MISSING;MISSING;MISSING;TO; 0.574818; 2.43155;0.352622;9.77551; 0.09565;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.912577282;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;2.9883083000000004;0.3494324;5.9435481;MISSING;MISSING;MISSING;MISSING;TO;2.7198246639999986;39.063886728;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-58-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.575569;2.59857;3.3016589999999995;43.772045;0.334145;MISSING;MISSING;MISSING;TO; 0.503993; 2.64926;0.4157819999999999;8.886382; 0.102648;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;3.424288898;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;2.7075318999999993;0.3007612;6.442166299999999;MISSING;MISSING;MISSING;MISSING;TO;2.774914682;39.79101815200001;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-59-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.514852;2.7633;3.471943;0.260655;0.381306;MISSING;MISSING;MISSING;TO; 0.634064; 2.86352;0.3932189999999999;10.171790999999999; 0.109664;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;3.222613773;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;3.7630936000000013;0.5010184;6.7528036;MISSING;MISSING;MISSING;MISSING;TO;2.674936837;41.374307353;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-6-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.006184;0.013623;0.009826;3.654998;7.848832;MISSING;MISSING;MISSING;TO; 0.005605; 0.013412;0.001279;1.320371;4.77839;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.0542341669999999;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.0527093;0.2471075;2.4751907;MISSING;MISSING;MISSING;MISSING;2.59;0.1143114869999999;0.520525569; 0.044393481; 0.002763614; true; 0.584368232; 0.919726782
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-60-*.mata;TO; 0.57555; 3.01141;16.334073;2.47278;MISSING;MISSING;MISSING;TO;0.66564;2.67198;3.862772000000001;0.160402;0.358654;MISSING;MISSING;MISSING;TO; 0.606875; 2.93351;0.422835;8.996167; 0.097564;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;3.810778808;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;2.2863099;0.3833287;7.0718579;MISSING;MISSING;MISSING;MISSING;TO;2.9494978659999997;41.889230165;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-7-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.007218;0.016407;0.007994;3.902887;7.914708;MISSING;MISSING;MISSING;TO; 0.007932; 0.016595;0.00175;1.298537;4.84611;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.064120738;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.05629740000000001;0.2440225;2.7938916000000003;MISSING;MISSING;MISSING;MISSING;3.98;0.1227492449999999;1.017017488; 0.055485177; 0.002362413; true; 1.081640122; 1.519947743
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-8-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.011479;0.023338;0.020435;4.299025;9.105995;MISSING;MISSING;MISSING;TO; 0.010798; 0.027794;0.002735;1.980154;5.873246;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.0644971839999999;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.05920420000000001;0.2341764;2.8012057;MISSING;MISSING;MISSING;MISSING;4.34;0.100138179;0.9589291780000001; 0.064685731; 0.002462906; true; 1.044821866; 1.366371826
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-9-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.013261;0.027961;0.029021;4.664483;10.053079;MISSING;MISSING;MISSING;TO; 0.011164; 0.024469;0.0027510000000000004;1.6463780000000001;5.811170000000001;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.115361236;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.0633096;0.20745049999999998;2.667415;MISSING;MISSING;MISSING;MISSING;5.44;0.123494402;1.460531025; 0.044873737; 0.003155269; true; 1.52193386; 1.877224865
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-10-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.021284;0.039176;0.034798;5.096155;6.984692;MISSING;MISSING;MISSING;TO; 0.022202; 0.037841;0.004244;1.9660300000000002;7.353668000000001;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.150302332;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.07648079999999999;0.2898813;3.7226408;MISSING;MISSING;MISSING;MISSING;TO;0.118893061;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-11-*.mata;TO; 0.027402; 0.047441;3.065474;0.806102;MISSING;MISSING;MISSING;TO;0.027566;0.05006;0.046251;9.997391;13.943539;MISSING;MISSING;MISSING;TO; 0.025766; 0.044034;0.005792;4.475453;15.218395;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.126306671;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.12199809999999997;0.513285;7.7790318;MISSING;MISSING;MISSING;MISSING;TO;0.260492795;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-12-*.mata;TO; 0.031518; 0.05234;3.2319389999999997;0.772926;MISSING;MISSING;MISSING;TO;0.027939;0.053421;0.0524349999999999;10.838772;12.604998;MISSING;MISSING;MISSING;TO; 0.016268; 0.048414;0.006125000000000001;4.137634;14.331702;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.257891056;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;0.1639094;0.45855559999999995;7.563561099999999;MISSING;MISSING;MISSING;MISSING;TO;0.2521457589999999;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
