name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-intersection;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-uni;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-compl;vata-trim;vata-intersection;vata-emptiness_check;vata-emptiness_check_result;vata-overall;vata-uni;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-compl;awali-trim;awali-intersection;awali-emptiness_check;awali-emptiness_check_result;awali-overall;awali-uni;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-intersection;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyfado-union;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-intersection;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;pyautomata-lib-union;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;java-brics-uni;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-sim-compl;mata-sim-uni;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;automata-min-uni;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-compl;java-automatalib-intersection;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-automatalib-uni
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10295-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10295-*.mata;0.0;0.001678;0.006181;0.0012850000000000001;0.00023500000000000002;0.000293;1e-05; false;0.011794;3.3e-05;0.01;0.001699;0.006096;0.000659;0.003985;0.002391;0.000998;0.000431; false;0.01828;0.000446;0.01;0.001673;0.00599;0.000102;0.002449;0.002277;0.0013310000000000002;0.000458; false;0.016843;0.000303;1.21; 0.0103; 0.0006;0.024800000000000003;0.0031;0.0042;0.04; 0.0008; False; 0.0963; 0.1076;0.0479;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.21;0.048369669;0.035783092;0.013487089; 4.4204E-5; false; 0.077614489; 0.241590397;0.001262465;0.0;0.001035;0.005519;0.002039;0.000129;0.000137;1.1e-05; false;0.010857;0.000366;2.9999999999999997e-05;1.03;0.0389603999999999;0.0098332;0.1198338;0.0172547;0.0002301; False;0.1560072;0.2559304;0.0055445;1.14;0.05093629300000001;0.053025856999999996;0.028450244999999996;0.036205999; 0.002162702; false; 0.132786662; 0.292172561;0.0018969
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10584-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10584-*.mata;0.0;0.000901;0.005742;0.000561;9.999999999999999e-05;7.999999999999999e-05;1.1e-05; false;0.008744; 1.6e-05;0.0;0.000908;0.005704;0.000295;0.00186;0.000818;0.000246;8.2e-05; false;0.011305; 0.000228;0.01;0.000915;0.005625;4.6e-05;0.0015789999999999999;0.0012109999999999998;0.000695;0.00015; false;0.0122; 0.000129;1.29; 0.0083; 0.0002;0.009;0.0014;0.0017000000000000001;0.004399999999999999; 0.0001; False; 0.0375; 0.0464; 0.0297;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.03;0.013728121;0.013889226000000001;0.0060975510000000005; 3.1953E-5; false; 0.030516311; 0.125401101; 6.8646E-4;0.0;0.000645;0.006353;0.000895;3.2000000000000005e-05;6.1000000000000005e-05;8e-06; false;0.009422;0.00019299999999999997; 1.6e-05;0.91;0.0333145;0.0059981;0.1177527;0.0091444;0.0001583; False;0.1382926;0.2310477; 0.0033503000;1.09;0.023822015000000002;0.059530835000000004;0.017104815;0.021222774; 0.002200387; false; 0.109229626; 0.21115226; 0.001250186
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10608-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10608-*.mata;0.0;0.000894;0.005648;0.000538;9.3e-05;7.3e-05;1e-05; false;0.008513; 1.5e-05;0.0;0.000928;0.00592;0.000276;0.001696;0.0007239999999999999;0.000209;7.2e-05; false;0.011297; 0.000188;0.01;0.000951;0.00579;4.4e-05;0.001637;0.001268;0.00076;0.000178; false;0.013004; 0.000145;1.0; 0.0057; 0.0002;0.006;0.0007;0.0006000000000000001;0.0025; 0.0001; False; 0.0277; 0.0338; 0.0235;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.12;0.014557425999999998;0.013369041000000002;0.00665576; 3.1734E-5; false; 0.031003084; 0.18569383; 6.70026E-4;0.0;0.000547;0.004127;0.0005589999999999999;3e-05;5.4999999999999995e-05;8e-06; false;0.006281;0.00017; 1.4e-05;0.95;0.0369323;0.0085947;0.11793799999999999;0.0142148;0.0001504; False;0.1484627;0.2433088; 0.0051417000;1.11;0.016949934;0.062548217;0.012073414;0.023604618; 0.002196933; false; 0.109850197; 0.190971613; 9.4385E-4
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10611-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10611-*.mata;0.0;0.001661;0.006137;0.000998;0.000207;0.000217;1.3e-05; false;0.011137;2.9999999999999997e-05;0.0;0.000961;0.004328;0.0003;0.0017690000000000002;0.0010429999999999999;0.00037200000000000004;0.000131; false;0.009986;0.00019999999999999998;0.0;0.000966;0.004212;4.9e-05;0.0014430000000000003;0.001327;0.0007869999999999999;0.000164; false;0.010644;0.00017;1.33; 0.0079; 0.0005;0.014499999999999999;0.0019999999999999996;0.0027;0.0417; 0.0004; False; 0.1214; 0.1301;0.0743;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.9;0.020327396;0.020353458;0.008152565; 2.7405E-5; false; 0.041595914; 0.141099179;0.0009819030000000001;0.0;0.002008;0.005734;0.001853;0.000162;0.00012;9e-06; false;0.011331;0.000306;1.4e-05;0.8;0.0225561;0.0056948;0.10391979999999999;0.009240600000000002;0.0001791; False;0.1263122;0.1804827;0.0053387999999999994;1.15;0.026268348;0.059959003;0.014990911;0.026943679999999998; 0.001494358; false; 0.112519562; 0.197967602;0.001327599
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10629-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10629-*.mata;0.0;0.000941;0.005927;0.000593;0.000107;8.2e-05;1.1e-05; false;0.009133; 1.8e-05;0.0;0.000923;0.005907;0.000308;0.002024;0.0008969999999999999;0.000257;9e-05; false;0.011923; 0.000231;0.01;0.00102;0.005844;5.2e-05;0.001705;0.0012450000000000002;0.0007740000000000001;0.000163; false;0.012953; 0.000153;1.19; 0.0082; 0.0003;0.009500000000000001;0.0015;0.0017000000000000001;0.0049; 0.0001; False; 0.0507; 0.0595; 0.0422;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.06;0.014945144;0.014432146;0.00608387; 4.1588E-5; false; 0.03325845; 0.13282888; 6.88251E-4;0.0;0.000995;0.00549;0.0007650000000000001;3.2e-05;6.500000000000001e-05;7e-06; false;0.008588;0.000216; 1.4e-05;1.06;0.0377508;0.0090066;0.1096019;0.014927699999999999;0.0001408; False;0.1421734;0.2323203; 0.0051705000;1.2;0.018874623;0.04985228;0.01634957;0.024285605999999998; 0.001724439; false; 0.100291215; 0.185779295; 0.001307809
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10634-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10634-*.mata;0.0;0.000936;0.005696;0.000708;0.000112;8.300000000000001e-05;1.2e-05; false;0.008907; 2e-05;0.0;0.000872;0.005686;0.000307;0.002282;0.0007459999999999999;0.000261;0.000102; false;0.011609; 0.00026;0.01;0.000803;0.005481;4.3e-05;0.001681;0.001212;0.0007229999999999999;0.000169; false;0.012172; 0.000133;1.25; 0.0090; 0.0003;0.0104;0.0014000000000000002;0.002;0.0058; 0.0001; False; 0.0683; 0.0780; 0.0589;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.16;0.034019577;0.032212741;0.011500069; 3.1304E-5; false; 0.066608883; 0.211769438; 7.00225E-4;0.0;0.00056;0.003928;0.0008209999999999999;4.1e-05;0.000119;2.2e-05; false;0.006668;0.00022400000000000002; 1.2e-05;0.89;0.0326485;0.0065993999999999;0.07412070000000001;0.0142316;0.0001489; False;0.1012777;0.1771143; 0.0035042000;1.3;0.026707432;0.06769620800000001;0.020541273;0.027044816000000003; 0.002014447; false; 0.12690934; 0.233950413; 0.001374756
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10642-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10642-*.mata;0.0;0.000946;0.005919;0.000663;0.00011099999999999999;8.5e-05;1.1e-05; false;0.009185; 1.8e-05;0.01;0.000968;0.006054;0.000343;0.002272;0.0008139999999999999;0.000253;0.000108; false;0.012533; 0.00027;0.01;0.00097;0.005889;5.3e-05;0.0018449999999999999;0.0013210000000000001;0.000817;0.000168; false;0.013383; 0.00015;1.24; 0.0083; 0.0003;0.0092;0.0014;0.0016;0.0052; 0.0001; False; 0.0661; 0.0750; 0.0575;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.84;0.013178104;0.015910963;0.0057617599999999995; 3.6243E-5; false; 0.031048125; 0.151363023; 6.59022E-4;0.0;0.00058;0.003941;0.000579;3.2e-05;6.4e-05;7e-06; false;0.00627;0.000205; 1.8e-05;1.01;0.0349186;0.0101076999999999;0.1279172;0.0181706;0.0002343; False;0.1652775;0.240068; 0.0058490000;1.25;0.026940075;0.084754843;0.029751146;0.024850666; 0.002391183; false; 0.152684657; 0.26074561; 0.001329281
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10650-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10650-*.mata;0.0;0.001474;0.005852;0.001193;0.000272;0.000321;2e-05; false;0.011275;4.4999999999999996e-05;0.01;0.00171;0.006005;0.000567;0.0033820000000000005;0.002365;0.000977;0.000489; false;0.0174;0.000455;0.01;0.001737;0.006161;9.9e-05;0.002506;0.002426;0.001438;0.000487; false;0.017652;0.000321;1.17; 0.0066; 0.0003;0.0091;0.0016;0.0020000000000000005;0.0364; 0.0005; False; 0.0840; 0.0912;0.043300000000000005;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.07;0.02121016;0.022920800999999998;0.01096115; 3.1528E-5; false; 0.052205618; 0.175963491;0.0011141950000000001;0.0;0.001933;0.005792;0.001906;0.00015299999999999998;0.000137;6e-06; false;0.011763;0.00033;2.7e-05;0.9;0.031386;0.0175491;0.1421184;0.0131686;0.0001091; False;0.1805584;0.306873;0.0045199;1.16;0.033477863000000004;0.065582211;0.022260532;0.027883541; 0.002446859; false; 0.132175382; 0.264785414;0.0020768089999999998
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10657-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10657-*.mata;0.0;0.000936;0.005856;0.000558;9.2e-05;7.7e-05;9e-06; false;0.00889; 1.6e-05;0.0;0.0;0.005372;0.000277;0.001716;0.000797;0.000218;7.8e-05; false;0.009953; 0.000223;0.01;0.000951;0.005843;5.1000000000000006e-05;0.00169;0.001282;0.000811;0.000151; false;0.013059; 0.00014;1.17; 0.0073; 0.0003;0.005600000000000001;0.0007;0.001;0.0042; 0.0001; False; 0.0326; 0.0403; 0.0264;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.1;0.018329296999999998;0.013178278000000002;0.006067553; 3.4293E-5; false; 0.02926465; 0.215870992; 6.78304E-4;0.0;0.000634;0.004751;0.0006720000000000001;3.2e-05;6.4e-05;7e-06; false;0.007388;0.00022; 1.2e-05;0.86;0.0250077;0.0093711;0.08932380000000001;0.0152072;8.95e-05; False;0.1215129;0.1886101; 0.0048414000;1.15;0.027757127;0.05860666;0.011437936000000001;0.021118172; 0.004798086; false; 0.103737094; 0.215212537; 0.001453449
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10663-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10663-*.mata;0.0;0.000513;0.004225;0.000442;7.5e-05;5.1000000000000006e-05;8e-06; false;0.006278; 1.1e-05;0.01;0.000949;0.006035;0.0003019999999999;0.002298;0.000797;0.000276;9.9e-05; false;0.012358; 0.00028;0.01;0.000941;0.005922;4.6e-05;0.0018449999999999999;0.00132;0.0007340000000000001;0.000184; false;0.013289; 0.000168;1.07; 0.0059; 0.0002;0.0062;0.0013000000000000002;0.0010000000000000002;0.0026999999999999997; 0.0001; False; 0.0374; 0.0437; 0.0322;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.06;0.036026055;0.031814415;0.010375536; 3.0588E-5; false; 0.060516434; 0.197412172; 7.04687E-4;0.0;0.001017;0.004764;0.00083;3.4e-05;6.6e-05;9e-06; false;0.007965;0.00022600000000000002; 1.6e-05;0.95;0.0373603;0.0089357999999999;0.1063834;0.015265500000000001;0.0001037; False;0.139331;0.2315659; 0.0060044000;1.14;0.031571618999999995;0.064937834;0.019978675;0.023415645; 0.002218073; false; 0.120749201; 0.241683374; 0.00135903
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10669-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10669-*.mata;0.0;0.000912;0.005844;0.000682;0.000116;8.9e-05;1.1e-05; false;0.009162; 1.9e-05;0.0;0.000912;0.005774;0.000286;0.002183;0.00072;0.000228;0.000108; false;0.011634; 0.000249;0.01;0.000948;0.005824;5.7e-05;0.001859;0.001335;0.0008010000000000001;0.000184; false;0.013324; 0.000143;1.13; 0.0082; 0.0003;0.011;0.0017000000000000001;0.0019;0.0050999999999999995; 0.0002; False; 0.0662; 0.0750; 0.0572;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.09;0.020623496999999998;0.019703545000000003;0.006176982000000001; 2.975E-5; false; 0.038049745; 0.150353861; 6.9261E-4;0.0;0.000595;0.005514;0.00048499999999999997;2.8e-05;4.1e-05;5e-06; false;0.0076;0.00011999999999999999; 8e-06;0.97;0.0298707;0.0098106999999999;0.15401579999999998;0.015471500000000001;0.00016; False;0.1877003;0.2552042; 0.0057694000;1.18;0.021053271;0.05942961099999999;0.019161433;0.021860106; 0.002432913; false; 0.112867389; 0.242226738; 0.001355912
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10675-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10675-*.mata;0.0;0.000945;0.005907;0.000606;0.00010999999999999999;8.5e-05;1.1e-05; false;0.009146; 2e-05;0.0;0.000916;0.005683;0.000323;0.00201;0.0008290000000000001;0.000259;8.6e-05; false;0.011514; 0.000229;0.01;0.00094;0.00566;5.1e-05;0.001705;0.001248;0.000758;0.000164; false;0.012607; 0.000145;1.23; 0.0064; 0.0002;0.009500000000000001;0.0014;0.0015000000000000002;0.0045; 0.0001; False; 0.0696; 0.0765; 0.0619;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.05;0.01564027;0.014495299;0.006716065; 3.2025E-5; false; 0.032250921; 0.148655434; 7.62147E-4;0.0;0.001728;0.011422;0.00048;2.9e-05;4.1e-05;1.5e-05; false;0.014818;0.000137; 9e-06;0.91;0.0365482;0.0085324;0.14379799999999998;0.0149303;0.0001161; False;0.174484;0.2653098; 0.0046028000;1.17;0.024936405000000002;0.06295899399999999;0.018186425;0.022829838999999998; 0.002140639; false; 0.115460144; 0.220695754; 0.001212631
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10680-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10680-*.mata;0.0;0.00091;0.005856;0.000504;0.000135;7.7e-05;1.9e-05; false;0.00884; 1.6e-05;0.0;0.00052;0.004279;0.000208;0.001239;0.000654;0.00018199999999999998;8.6e-05; false;0.00825; 0.000154;0.01;0.000959;0.005978;4.2e-05;0.0017339999999999999;0.0013450000000000003;0.0007869999999999999;0.000183; false;0.013351; 0.000148;1.29; 0.0088; 0.0003;0.0163;0.0011;0.0014000000000000002;0.0049; 0.0001; False; 0.0619; 0.0713; 0.0543;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.07;0.0358843;0.028187374;0.0059499290000000005; 3.0887E-5; false; 0.047968047; 0.223800199; 6.25246E-4;0.0;0.00059;0.003968;0.000564;3.2e-05;6.2e-05;7e-06; false;0.006208;0.000187; 1.4e-05;0.95;0.0315484;0.0090172999999999;0.1692453;0.023621999999999997;0.0001082; False;0.2103517;0.3004897; 0.0055785000;1.14;0.054547030999999996;0.067213257;0.019030257000000002;0.023471363999999998; 0.002180021; false; 0.121797946; 0.322042494; 0.001283982
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10681-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10681-*.mata;0.0;0.001786;0.006126;0.00131;0.000278;0.000326;1.9e-05; false;0.011992;4.4999999999999996e-05;0.01;0.00183;0.006237;0.0006459999999999;0.004115000000000001;0.002889;0.001155;0.000687; false;0.019694;0.00047499999999999994;0.01;0.001851;0.006064;9.8e-05;0.002765;0.002606;0.001497;0.000561; false;0.018249;0.000319;1.51; 0.0102; 0.0005;0.015799999999999998;0.0022;0.0033000000000000004;0.1323; 0.0013; False; 0.2426; 0.2537;0.10329999999999999;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.03;0.018799071;0.037905083;0.011794486; 3.0634E-5; false; 0.077869112; 0.178308839;0.001059854;0.0;0.001114;0.004273;0.001987;0.00015000000000000001;0.00014399999999999998;1.1e-05; false;0.00929;0.000375;3.6e-05;0.98;0.0380488;0.0090212;0.1553317;0.015461299999999999;0.0001706; False;0.1881743;0.2812759;0.0054126;1.24;0.033765144999999996;0.05900768;0.023836734;0.028422271000000002; 0.010270207; false; 0.145911796; 0.265622818;0.008601089
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10682-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10682-*.mata;0.0;0.001795;0.0064;0.0011;0.00021700000000000002;0.000221;9e-06; false;0.011767;3.3e-05;0.01;0.001663;0.0061;0.000607;0.0032189999999999996;0.0017639999999999997;0.000711;0.000131; false;0.016121;0.000419;0.01;0.001663;0.005996;9.5e-05;0.0021650000000000003;0.0019749999999999993;0.0011170000000000002;0.000176; false;0.015699;0.000299;1.3; 0.0111; 0.0006;0.020999999999999998;0.0024;0.0030999999999999995;0.017300000000000003; 0.0002; False; 0.0530; 0.0652;0.029699999999999997;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.98;0.029112651;0.026537167;0.008788075999999999; 3.5559E-5; false; 0.047434203; 0.182465497;0.001078604;0.0;0.001953;0.007295;0.001769;8.999999999999999e-05;0.00011899999999999997;6e-06; false;0.012893;0.000298;2.8e-05;0.98;0.0385605;0.0121960999999999;0.11390990000000001;0.015474700000000001;0.0002605; False;0.1502444;0.2382447;0.005462;1.18;0.049606803000000005;0.066367781;0.022556424000000002;0.024962588; 0.002224263; false; 0.128833956; 0.287347046;0.0018302890000000001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10684-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10684-*.mata;0.0;0.000991;0.005891;0.000694;0.000106;8.199999999999999e-05;1.1e-05; false;0.00917; 2e-05;0.0;0.000848;0.005537;0.000271;0.0019360000000000002;0.0006969999999999999;0.000215;8.8e-05; false;0.010963; 0.000217;0.01;0.000957;0.005781;4.3e-05;0.001811;0.0013360000000000002;0.00083;0.000155; false;0.01308; 0.000148;1.17; 0.0079; 0.0003;0.010799999999999999;0.0015;0.0019;0.0055; 0.0002; False; 0.0676; 0.0761; 0.0585;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.94;0.012257911;0.025908289;0.004501916; 2.9958E-5; false; 0.053849292; 0.144426863; 4.43431E-4;0.0;0.000891;0.006848;0.000915;3.6e-05;7.7e-05;6e-06; false;0.009936;0.000243; 1.6e-05;0.93;0.0381102;0.0085388;0.122675;0.0135794;8.63e-05; False;0.1506708;0.2451684; 0.0033048000;1.12;0.023972556;0.087545013;0.019375199;0.022708496; 0.002092471; false; 0.15455328; 0.2624061; 0.001341301
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3111-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3111-*.mata;0.0;0.001701;0.006189;0.00149;0.000284;0.00024900000000000004;1.2e-05; false;0.012033;4.3e-05;0.01;0.001697;0.006148;0.000666;0.004156;0.0021279999999999997;0.000858;0.000246; false;0.017981;0.000482;0.01;0.00142;0.006049;9.6e-05;0.0024490000000000002;0.0022400000000000002;0.001313;0.000321; false;0.016782;0.00030900000000000003;1.26; 0.0104; 0.0006;0.029699999999999997;0.0027999999999999995;0.0036;0.0519; 0.0005; False; 0.1225; 0.1338;0.0635;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.16;0.022615187;0.029526965000000002;0.020881838; 2.7919E-5; false; 0.071463865; 0.211973418;0.001012625;0.0;0.001923;0.006044;0.001365;7.2e-05;8.999999999999999e-05;5e-06; false;0.010731;0.00021999999999999998;1.9e-05;0.99;0.0385749;0.009751;0.12117030000000001;0.018145399999999996;0.0002277; False;0.1609139;0.2532282;0.006671000000000001;1.23;0.06563314999999999;0.07061951699999999;0.02410512;0.032212791; 0.002353511; false; 0.142328737; 0.321290735;0.001978588
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3189-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3189-*.mata;0.0;0.001316;0.00598;0.0007149999999999999;0.000155;0.000263;1.9e-05; false;0.010078; 1.9e-05;0.0;0.000717;0.004326;0.0003019999999999;0.0013030000000000001;0.001339;0.000608;0.000506; false;0.010188; 0.00013;0.0;0.000739;0.004209;4.8e-05;0.0010350000000000001;0.00118;0.000822;0.000397; false;0.009984; 8.7e-05;1.2; 0.0067; 0.0003;0.007500000000000001;0.0009000000000000001;0.0013000000000000002;0.0091; 0.0002; False; 0.0322; 0.0395; 0.0207;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.18;0.025646769;0.030830910000000003;0.020899038999999998; 2.4394E-5; false; 0.073890093; 0.214886231; 6.44869E-4;0.0;0.001468;0.00578;0.001106;7.500000000000001e-05;8.4e-05;7e-06; false;0.009921;0.000225; 1.5e-05;1.01;0.0431246;0.0098017999999999;0.1143883;0.016751500000000002;0.0001865; False;0.1500413;0.298867; 0.0058043000;1.21;0.02606835;0.056600653;0.013096024999999999;0.018328347999999998; 0.001868765; false; 0.104037039; 0.200415253; 0.006384603
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3214-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3214-*.mata;0.0;0.001519;0.006115;0.000914;0.00021700000000000002;0.000216;1.1e-05; false;0.011073;3.7e-05;0.01;0.001819;0.00615;0.0005139999999999;0.002699;0.001611;0.0006529999999999999;0.000179; false;0.015681;0.000407;0.01;0.001861;0.006216;8.300000000000001e-05;0.002242;0.002064;0.0012460000000000001;0.000241; false;0.016764;0.000292;1.24; 0.0089; 0.0005;0.012300000000000002;0.0017999999999999997;0.002;0.018500000000000003; 0.0002; False; 0.0526; 0.0623;0.0298;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.02;0.029907293;0.020590063999999998;0.018385200999999997; 2.5301E-5; false; 0.052247963; 0.174197245;0.000941103;0.0;0.00109;0.004005;0.0009130000000000001;5.7999999999999994e-05;6.8e-05;4e-06; false;0.007082;0.00014099999999999998;1.4e-05;0.9;0.0397684;0.0096001999999999;0.1164424;0.016544000000000003;0.0002061; False;0.1515771;0.2452032;0.0054747;1.16;0.04407709299999999;0.105992129;0.026779584;0.034211458; 0.0021164; false; 0.203398911; 0.348510104;0.0025789909999999997
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3231-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3231-*.mata;0.0;0.001754;0.006517;0.001607;0.000281;0.000307;1.8e-05; false;0.01292;4.9e-05;0.01;0.001823;0.006427;0.000667;0.004942;0.0026579999999999998;0.001157;0.000514; false;0.020477;0.00054;0.01;0.001807;0.006275;9.4e-05;0.0028780000000000003;0.002609;0.001486;0.000492; false;0.01848;0.000335;1.43; 0.0165; 0.0007;0.04790000000000001;0.011699999999999999;0.0046;0.14629999999999999; 0.0010; False; 0.3082; 0.3259;0.1441;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.94;0.015930129;0.032265479;0.014784963; 2.5654E-5; false; 0.060727179; 0.148301362;0.0012647560000000001;0.0;0.00148;0.006248;0.001435;9.099999999999999e-05;8.7e-05;8e-06; false;0.010853;0.000228;1.9e-05;0.96;0.0389185;0.0089264;0.12581029999999999;0.0182465;0.0002233; False;0.161822;0.2988723;0.0055673;1.24;0.037180021;0.054660363;0.017258231;0.02643562; 0.002032723; false; 0.111129917; 0.269454013;0.001695608
