name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-intersection;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-49-*.mata;TO;0.3013135;0.3317372;6.0545054;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.410419; 1.69566;2.048033;41.574307; 0.331116;MISSING;MISSING;MISSING;TO; 0.413129; 1.70086;0.2327809999999999;9.322088999999998;36.422356;MISSING;MISSING;MISSING;3.2; 0.373915; 1.61522;0.00023099999999999992; 5e-06; true; 2.9344;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;52.2819698;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.423763574;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-5-*.mata;TO;0.0462151;0.1425793;2.5374977;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.004717; 0.011781;0.006775;3.265648;6.9242930000000005;MISSING;MISSING;MISSING;TO; 0.005006; 0.008286;0.000887;1.265457;4.490228999999999;MISSING;MISSING;MISSING;0.5; 0.005064; 0.01101;4.3e-05; 5e-06; true; 0.021519;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.19;0.446447192; 0.034512561; 0.002926191; true; 0.04435921; 0.659643263;TO;0.055224767;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-50-*.mata;TO;0.3278472;0.36950890000000003;8.194602999999999;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.43371; 1.67675;2.338438;42.485389; 0.347886;MISSING;MISSING;MISSING;TO; 0.407761; 1.72995;0.24733900000000003;8.158118;40.230138;MISSING;MISSING;MISSING;2.62; 0.301666; 1.23367;0.0001699999999999999; 4e-06; true; 2.22565;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;41.916406073;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.3118384220000006;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-*.mata;TO;0.43912129999999994;0.2934482;6.1334282;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.392698; 1.88018;2.424672;41.883295000000004; 0.304948;MISSING;MISSING;MISSING;TO; 0.449856; 1.81564;0.243111;9.913668;39.06718;MISSING;MISSING;MISSING;3.6; 0.452873; 1.7763;0.00034200000000000024; 8e-06; true; 3.26472;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;40.885665589;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.4901529460000007;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-*.mata;TO;0.32657319999999995;0.45944219999999997;7.57498;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.434053; 2.01458;2.3188239999999998;38.679078; 0.351896;MISSING;MISSING;MISSING;TO; 0.465699; 2.01418;0.23530800000000002;8.273322;41.085544999999996;MISSING;MISSING;MISSING;3.82; 0.445481; 1.97067;0.00024799999999999996; 4e-06; true; 3.56557;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;39.78941409;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.102716579;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-*.mata;TO;0.31380050000000004;0.4557172;7.0913033;MISSING;MISSING;MISSING;MISSING;TO; 0.445868; 1.63601;9.517032;2.100634;MISSING;MISSING;MISSING;TO; 0.425158; 2.11309;2.6474089999999997; 0.181714; 0.345836;MISSING;MISSING;MISSING;TO; 0.468202; 2.04552;0.28372099999999995;11.304703; 0.098429;MISSING;MISSING;MISSING;3.89; 0.474212; 2.00965;0.00027100000000000003; 5e-06; true; 3.60222;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;50.445258882999994;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.813340111999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-*.mata;TO;0.3654503000000001;0.4314664;7.9063507;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.503273; 2.38614;2.898113;37.577243; 0.339704;MISSING;MISSING;MISSING;TO; 0.478714; 2.23962;0.3331419999999999;8.595899000000001;42.257414;MISSING;MISSING;MISSING;4.07; 0.446548; 2.2783;0.000256; 4e-06; true; 3.9371;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;45.922338477;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.9515683789999994;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-55-*.mata;TO;0.35752150000000005;0.3263949;6.2851469;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.525044; 2.36768;3.074154;41.104621; 0.365453;MISSING;MISSING;MISSING;TO; 0.491981; 2.1875;0.278147;10.935823999999998;39.221567;MISSING;MISSING;MISSING;4.23; 0.498315; 2.24621;0.0003170000000000002; 7e-06; true; 4.01125;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;44.875270557;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.905433973000001;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-56-*.mata;TO;0.3572046999999999;0.4794578;6.6378935;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.536935; 2.41885;3.2226570000000008;41.984146; 0.340974;MISSING;MISSING;MISSING;TO; 0.522355; 2.41376;0.33402599999999993;8.359207; 0.109598;MISSING;MISSING;MISSING;4.5; 0.485534; 2.38005;0.0003209999999999999; 8e-06; true; 4.3408;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;46.425392207;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.8167671150000007;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-57-*.mata;TO;0.2295834;0.3380721;5.482265;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.544526; 2.24458;3.401906;42.913686999999996; 0.378414;MISSING;MISSING;MISSING;TO; 0.574818; 2.43155;0.352622;9.77551; 0.09565;MISSING;MISSING;MISSING;4.57; 0.51811; 2.37162;0.00034800000000000006; 6e-06; true; 4.32357;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;38.779033176;MISSING;MISSING;MISSING;MISSING;MISSING;TO;2.912577282;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-58-*.mata;TO;0.3154869999999999;0.39725239999999995;7.0779338;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.575569; 2.59857;3.3016589999999995;43.772045; 0.334145;MISSING;MISSING;MISSING;TO; 0.503993; 2.64926;0.4157819999999999;8.886382; 0.102648;MISSING;MISSING;MISSING;4.97; 0.576157; 2.72502;0.0002839999999999999; 5e-06; true; 4.81157;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;39.94932159;MISSING;MISSING;MISSING;MISSING;MISSING;TO;3.424288898;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-59-*.mata;TO;0.4046997;0.3648147;6.7757631;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.514852; 2.7633;3.4719429999999996; 0.260655; 0.381306;MISSING;MISSING;MISSING;TO; 0.634064; 2.86352;0.3932189999999999;10.171790999999999; 0.109664;MISSING;MISSING;MISSING;5.1; 0.612188; 3.16068;0.00030299999999999994; 6e-06; true; 5.36621;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;43.88866456;MISSING;MISSING;MISSING;MISSING;MISSING;TO;3.222613773;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-6-*.mata;TO;0.05149669999999999;0.2961878;3.2647047;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.006184; 0.013623;0.009826000000000001;3.6549980000000004;7.848832;MISSING;MISSING;MISSING;TO; 0.005605; 0.013412;0.001279;1.320371;4.77839;MISSING;MISSING;MISSING;0.51; 0.007078; 0.013874;4.8e-05; 5e-06; true; 0.028053;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.77;0.678475849; 0.045504915; 0.003376202; true; 0.055455026; 0.940385395;TO;0.05423416699999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-60-*.mata;TO;0.44015;0.4221578;8.3895383;MISSING;MISSING;MISSING;MISSING;TO; 0.57555; 3.01141;16.334073;2.47278;MISSING;MISSING;MISSING;TO; 0.66564; 2.67198;3.8627720000000005; 0.160402; 0.358654;MISSING;MISSING;MISSING;TO; 0.606875; 2.93351;0.422835;8.996167; 0.097564;MISSING;MISSING;MISSING;5.48; 0.616395; 2.96089;0.00035199999999999983; 8e-06; true; 5.40339;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;52.495613167;MISSING;MISSING;MISSING;MISSING;MISSING;TO;3.8107788079999994;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-7-*.mata;TO;0.05785229999999999;0.2152115;2.7219241;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.007218; 0.016407;0.007994;3.902887;7.914708;MISSING;MISSING;MISSING;TO; 0.007932; 0.016595;0.00175;1.298537;4.84611;MISSING;MISSING;MISSING;0.54; 0.008774; 0.01647;5.2000000000000004e-05; 5e-06; true; 0.034151;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.08;0.9405056260000001; 0.052950711; 0.00339845; true; 0.072478025; 1.282679316;TO;0.064120738;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-8-*.mata;TO;0.1488862;0.21941960000000002;3.1797402999999997;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.011479; 0.023338;0.020435000000000002;4.299025;9.105995;MISSING;MISSING;MISSING;TO; 0.010798; 0.027794;0.002735;1.980154;5.873246;MISSING;MISSING;MISSING;0.49; 0.007678; 0.0223;5.9000000000000004e-05; 5e-06; true; 0.041659;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.04;1.4504823759999999; 0.107135553; 0.003104312; true; 0.125824416; 1.822247448;TO;0.06449718399999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-9-*.mata;TO;0.07121950000000002;0.2156959;3.4684268;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.013261; 0.027961;0.029021;4.664483;10.053079;MISSING;MISSING;MISSING;TO; 0.011164; 0.024469;0.0027510000000000004;1.6463780000000001;5.811170000000001;MISSING;MISSING;MISSING;0.52; 0.014192; 0.025204;5.8e-05; 6e-06; true; 0.054464;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.42;1.4524409699999998; 0.058847716; 0.003244399; true; 0.067981581; 1.752460128;TO;0.115361236;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-10-*.mata;TO;0.0990158;0.3718931;5.0210482999999995;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.021284; 0.039176;0.034798;5.096155;6.984692;MISSING;MISSING;MISSING;TO; 0.022202; 0.037841;0.004244;1.9660300000000002;7.353668000000001;MISSING;MISSING;MISSING;0.58; 0.023379; 0.038027;6.6e-05; 6e-06; true; 0.084734;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.150302332;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-11-*.mata;TO;0.0777777;0.7299836;8.5344522;MISSING;MISSING;MISSING;MISSING;TO; 0.027402; 0.047441;3.065474;0.806102;MISSING;MISSING;MISSING;TO; 0.027566; 0.05006;0.046251;9.997391;13.943539;MISSING;MISSING;MISSING;TO; 0.025766; 0.044034;0.005792;4.475453;15.218395;MISSING;MISSING;MISSING;0.58; 0.020955; 0.045756;7.200000000000002e-05; 5e-06; true; 0.092983;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.126306671;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-12-*.mata;TO;0.07520000000000002;0.6178873;10.4999363;MISSING;MISSING;MISSING;MISSING;TO; 0.031518; 0.05234;3.2319389999999997;0.772926;MISSING;MISSING;MISSING;TO; 0.027939; 0.053421;0.052434999999999996;10.838772;12.604998;MISSING;MISSING;MISSING;TO; 0.016268; 0.048414;0.006125000000000001;4.137634;14.331702;MISSING;MISSING;MISSING;0.67; 0.028877; 0.049338;8.200000000000001e-05; 5e-06; true; 0.10989;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.257891056;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-13-*.mata;TO;0.0671746;0.5266507;8.2188934;MISSING;MISSING;MISSING;MISSING;TO; 0.039506; 0.072101;3.226839;0.8283189999999999;MISSING;MISSING;MISSING;TO; 0.032563; 0.059161;0.06300099999999999;11.472572999999999;15.755543;MISSING;MISSING;MISSING;TO; 0.038558; 0.066097;0.007942;4.777392;16.120937;MISSING;MISSING;MISSING;0.64; 0.035129; 0.054982;7.300000000000001e-05; 5e-06; true; 0.123937;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.30968929700000003;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-14-*.mata;TO;0.062285800000000016;0.7838061;12.3674922;MISSING;MISSING;MISSING;MISSING;TO; 0.044587; 0.061441;3.263985;0.906863;MISSING;MISSING;MISSING;TO; 0.041992; 0.07837;0.076684;12.887906;13.50776;MISSING;MISSING;MISSING;TO; 0.034635; 0.069302;0.008989;4.617363;14.995963;MISSING;MISSING;MISSING;0.67; 0.042313; 0.078751;8.300000000000003e-05; 5e-06; true; 0.163207;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.33303382499999995;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-15-*.mata;TO;0.06258110000000001;0.7305751;8.259192800000001;MISSING;MISSING;MISSING;MISSING;TO; 0.045335; 0.083796;3.826862;0.873042;MISSING;MISSING;MISSING;TO; 0.036675; 0.098495;0.10502699999999998;14.122387;21.539362999999998;MISSING;MISSING;MISSING;TO; 0.049188; 0.086055;0.010624;6.45618;17.980358;MISSING;MISSING;MISSING;0.67; 0.04202; 0.079489;8.200000000000004e-05; 4e-06; true; 0.170957;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.36219984399999994;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-16-*.mata;TO;0.08354440000000002;0.7797834;12.9565466;MISSING;MISSING;MISSING;MISSING;TO; 0.052887; 0.106456;4.144016;0.9433429999999999;MISSING;MISSING;MISSING;TO; 0.048878; 0.098985;0.10027000000000003;13.943767;19.13917;MISSING;MISSING;MISSING;TO; 0.047501; 0.093071;0.011194999999999998;5.117456;17.621465;MISSING;MISSING;MISSING;0.69; 0.055882; 0.103106;9.999999999999999e-05; 7e-06; true; 0.219002;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.36060704600000004;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-17-*.mata;TO;0.1026485;0.6334158;8.9360943;MISSING;MISSING;MISSING;MISSING;TO; 0.05837; 0.115566;4.459493;1.043732;MISSING;MISSING;MISSING;TO; 0.06544; 0.130848;0.136989;14.598015;26.460699;MISSING;MISSING;MISSING;TO; 0.064207; 0.126748;0.014852;6.705042000000001;18.444055;MISSING;MISSING;MISSING;0.79; 0.064562; 0.111559;0.00010400000000000003; 5e-06; true; 0.250652;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.6101457560000001;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-18-*.mata;TO;0.12060879999999999;0.6812487;9.7800051;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.0616; 0.130897;0.139928;15.362428;25.418326;MISSING;MISSING;MISSING;TO; 0.063342; 0.127419;0.016153;5.463512000000001;19.589033999999998;MISSING;MISSING;MISSING;0.75; 0.074612; 0.149013;0.00011400000000000002; 4e-06; true; 0.308248;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.447559271;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-19-*.mata;TO;0.1492998;0.5999395000000001;10.309279;MISSING;MISSING;MISSING;MISSING;TO; 0.079241; 0.153079;4.365386999999999;1.164096;MISSING;MISSING;MISSING;TO; 0.077224; 0.159797;0.157493;15.514313;34.492372;MISSING;MISSING;MISSING;TO; 0.069514; 0.153316;0.016606000000000003;5.699141999999999;20.571359;MISSING;MISSING;MISSING;0.76; 0.098539; 0.224175;0.000126; 5e-06; true; 0.422045;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.44717428;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-2-*.mata;0.14;0.0498062;0.0090826; 0.0299816000; 0.0002209000; False; 0.0427124000; 0.1504206000;0.0; 0.000825; 0.005142; 0.004164; 0.000985; 0.000107; false; 0.01367;0.07; 0.000851; 0.006385;0.0017209999999999999; 0.015793; 0.022151; 0.02355; false; 0.072151;0.06; 0.001379; 0.007302;0.000279; 0.009968; 0.022288; 0.017284; false; 0.062101;0.53; 0.001556; 0.007187; 4.5e-05; 7e-06; true; 0.010973;1.31; 0.0122; 0.0000; 0.0193; 0.0028; 0.0017; False; 0.0239; 0.0386;9.31; 0.0070; 0.0016; 5.2970; 0.0802; 3.7032; False; 9.0806; 9.0915;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.41;0.057603510999999996; 0.242464293; 4.218E-5; false; 0.254441883; 0.503236958
