name;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-compl;java-automatalib-intersection;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-automatalib-uni
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4673-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4673-*.mata;1.24;0.033919511;0.06098886;0.022456307999999998;0.026725617; 0.00230199; false; 0.12626888; 0.257570793;0.002088931
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4858-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4858-*.mata;1.18;0.045168015000000006;0.067229282;0.019437944000000002;0.025939095000000002; 0.002535792; false; 0.129185599; 0.318450653;0.0017637949999999999
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4932-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4932-*.mata;1.18;0.02317447;0.070650209;0.024947827;0.027662818; 0.002249232; false; 0.14013934; 0.243117271;0.002265437
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4933-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4933-*.mata;1.23;0.036354291999999996;0.109015148;0.056103845;0.05240488199999999; 0.002494606; false; 0.247017695; 0.365079473;0.0014397960000000001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4936-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query4936-*.mata;1.29;0.03688694000000001;0.09407694;0.033131873;0.05098787700000001; 0.002357154; true; 0.195113873; 0.307367901;0.001460106
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5013-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5013-*.mata;1.21;0.034872803;0.090469229;0.024534089999999998;0.04126660399999999; 0.010384465; false; 0.180615933; 0.336388306;0.00200845
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5041-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5041-*.mata;1.24;0.059864968;0.07838129399999999;0.027895417;0.027784931; 0.002126604; false; 0.174080861; 0.362923402;0.001792098
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5098-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5098-*.mata;1.19;0.056495495;0.054398809;0.015926662;0.020395831; 0.001680559; false; 0.102869197; 0.260796;0.001649801
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5202-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5202-*.mata;1.18;0.031553698;0.061417528;0.020349571000000004;0.024244544000000003; 0.002130295; false; 0.120474271; 0.228046782;0.001790078
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5216-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5216-*.mata;1.24;0.036507022;0.075702075;0.027959621;0.028018861; 0.002496637; false; 0.148847722; 0.318963994;0.002116061
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5222-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5222-*.mata;1.19;0.037345616;0.12087024;0.026677109999999997;0.040666798000000004; 0.002205463; false; 0.20702144; 0.346907687;0.002300126
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5289-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5289-*.mata;1.26;0.053952972;0.07835806;0.020123270000000002;0.025226751999999998; 0.00593965; true; 0.148643757; 0.357812699;0.001786941
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5380-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5380-*.mata;1.35;0.037153850999999995;0.13395014600000002;0.051425068000000004;0.047585328; 0.002243298; false; 0.252292533; 0.447590069;0.004605639
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5400-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5400-*.mata;1.28;0.044906481000000005;0.068623364;0.022823604;0.031101251000000003; 0.002413473; false; 0.138905504; 0.293567601;0.0020375619999999997
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5433-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5433-*.mata;1.24;0.045229601;0.06759605;0.02162729;0.025169156999999998; 0.002144686; false; 0.129777901; 0.299940618;0.002232851
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5436-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5436-*.mata;1.34;0.041158783000000004;0.071848521;0.023492506000000003;0.030431555; 0.002313623; false; 0.14267207; 0.289539081;0.00211274
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5491-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5491-*.mata;1.24;0.072689396;0.11028418799999999;0.023257278;0.030318592999999998; 0.002780809; false; 0.180739033; 0.406762311;0.001954829
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5511-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5511-*.mata;1.13;0.0547757;0.081286118;0.024558201;0.029130415; 0.002491546; false; 0.15048879; 0.29537318;0.001819303
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5599-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5599-*.mata;1.18;0.04189896;0.052402583;0.016249424;0.01998816; 0.002019423; false; 0.100775275; 0.303010906; 6.73846E-4
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5690-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5690-*.mata;1.2;0.050049647999999995;0.06305448;0.021465091999999998;0.026369306999999995; 0.002272691; false; 0.128105675; 0.313538114;0.001917182
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5742-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5742-*.mata;1.22;0.021928625;0.055503655000000006;0.02271544;0.027355378; 0.002396452; false; 0.121825703; 0.243563993;0.0020864969999999997
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5753-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5753-*.mata;1.2;0.035753865;0.07158670099999999;0.024753385;0.03352985; 0.002000195; false; 0.144916665; 0.298370823;0.002492411
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5763-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5763-*.mata;1.28;0.045233617000000004;0.065257968;0.023500506999999997;0.031239178000000003; 0.005247926; false; 0.139249698; 0.317462641;0.00205359
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5819-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5819-*.mata;1.15;0.054094985000000005;0.08283591600000001;0.033098954;0.050050523; 0.005014467; false; 0.189526545; 0.38003516;0.002007099
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5848-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5848-*.mata;1.15;0.068765786;0.130637234;0.024941566000000002;0.029146119999999998; 0.002144297; false; 0.204867473; 0.397159889;0.001926218
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5905-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5905-*.mata;1.19;0.072958863;0.08898250899999999;0.042789221;0.043131014999999995; 0.002152206; false; 0.20234139; 0.388460531;0.0030667940000000003
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5935-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5935-*.mata;1.34;0.033187601;0.062098073000000004;0.020813581;0.024741729; 0.001988264; false; 0.122239768; 0.244046379;0.001824062
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5997-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query5997-*.mata;1.16;0.03963943;0.076391437;0.016055234;0.028151748999999997; 0.001748497; false; 0.133926044; 0.2426621;0.001204462
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6008-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6008-*.mata;1.25;0.05606473199999999;0.06632706000000001;0.023240313000000002;0.030534676; 0.002127182; false; 0.135282436; 0.272276287;0.001943326
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6109-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6109-*.mata;1.21;0.055728108000000005;0.108246438;0.024050068000000004;0.028048565; 0.00230179; false; 0.172723859; 0.329445064; 0.001099552
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6136-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6136-*.mata;1.2;0.058798954;0.087753307;0.045613836;0.047111242000000005; 0.008545901; false; 0.210642594; 0.422196872;0.0034804799999999998
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6345-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6345-*.mata;1.28;0.034459355;0.11166405000000001;0.022983042999999998;0.028530218; 0.002373448; false; 0.186615139; 0.367011863;0.0021479010000000002
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6380-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6380-*.mata;1.21;0.035302741000000006;0.0804453;0.028127039999999996;0.036353732; 0.002488121; false; 0.162485645; 0.273463242;0.002408149
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6387-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6387-*.mata;1.18;0.030369357;0.055242862999999996;0.020349845999999998;0.026151698999999994; 0.010381608; true; 0.126965803; 0.240276354;0.001508994
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6462-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6462-*.mata;1.21;0.052667244;0.05545842200000001;0.023867611999999996;0.028925469000000002; 0.002161676; false; 0.123316793; 0.326082706;0.002644746
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6481-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6481-*.mata;1.23;0.043798745;0.10248626699999999;0.024973997;0.031846481; 0.002331903; false; 0.178191687; 0.357290019;0.002554454
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6569-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6569-*.mata;1.2;0.030862266000000003;0.06879932799999999;0.06601481;0.036853843; 0.00146813; false; 0.196040704; 0.307798919;0.009882341
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6620-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6620-*.mata;1.32;0.049650304000000006;0.06907970699999999;0.028784748999999995;0.029826898; 0.00227465; false; 0.148052287; 0.368147617;0.002843647
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6637-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6637-*.mata;1.3;0.056357943;0.102168936;0.040034938;0.034013536999999996; 0.002322956; true; 0.199439229; 0.396035738;0.001510834
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6754-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6754-*.mata;1.2;0.031620877000000006;0.06275748399999999;0.027252609999999993;0.034978876; 0.002091844; false; 0.139542957; 0.262322137;0.0022666170000000003
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6780-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6780-*.mata;1.27;0.030304627;0.07421177400000001;0.035599651;0.03415416799999999; 0.00189241; false; 0.158207797; 0.273723782;0.0018902580000000001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6823-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6823-*.mata;1.24;0.07657277200000001;0.07761642099999999;0.036546005;0.050902874; 0.006013488; false; 0.191242569; 0.375260202;0.0047155009999999995
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6842-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6842-*.mata;1.25;0.044868692;0.080188893;0.05100552400000001;0.048387748; 0.002367936; false; 0.197722859; 0.370293369;0.003801031
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6914-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6914-*.mata;1.22;0.037610094;0.121015759;0.024266664;0.03963860300000001; 0.002660082; false; 0.202265296; 0.328761926;0.001662429
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6932-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6932-*.mata;1.3;0.030452772;0.06274223;0.028641155999999997;0.026678586999999997; 0.00200473; false; 0.1333209; 0.272941639;0.002098084
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6966-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6966-*.mata;1.2;0.031943543;0.064815804;0.028703166;0.029996608; 0.002457888; false; 0.13882531; 0.326259466;0.001987126
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6979-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query6979-*.mata;1.19;0.038997917;0.083303558;0.021995563000000003;0.027814366000000004; 0.002114501; false; 0.148545016; 0.262399831;0.002086206
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7051-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7051-*.mata;1.18;0.054199040000000004;0.068194216;0.02622063;0.027911969999999998; 0.002128237; false; 0.13829981; 0.292757511;0.002352809
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7116-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7116-*.mata;1.3;0.036145621;0.055671731999999995;0.019451522;0.023154048; 0.00250691; true; 0.114713309; 0.269236946;0.001703076
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7313-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7313-*.mata;1.27;0.07645116799999999;0.054355535;0.021192562;0.025859629000000002; 0.00215429; false; 0.116133311; 0.312521087;0.0021788199999999997
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7481-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7481-*.mata;1.18;0.044528164999999995;0.066717052;0.025034544000000006;0.024131973; 0.002373326; false; 0.132674564; 0.274853986;0.002223502
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7487-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7487-*.mata;1.34;0.065288105;0.10879680300000001;0.026760640000000002;0.042194767; 0.002018723; false; 0.201798485; 0.373270475;0.001899312
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7493-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7493-*.mata;1.24;0.038782407;0.10161167;0.027425957999999997;0.031111285999999995; 0.003002857; false; 0.181317828; 0.315787284;0.00316562
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7561-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7561-*.mata;1.32;0.032446309;0.11432238599999998;0.053026194;0.044580707; 0.00317773; false; 0.253262687; 0.384600716;0.004248231
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7657-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7657-*.mata;1.17;0.035057324;0.108041271;0.023834542;0.04128801299999999; 0.002104572; false; 0.189632218; 0.358475196;0.002236511
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7665-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7665-*.mata;1.13;0.03083366;0.073546243;0.018897732;0.026145523; 0.00155285; false; 0.128752284; 0.256663307; 8.26516E-4
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7698-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7698-*.mata;1.25;0.06879983299999999;0.065606456;0.022773775999999996;0.025799804000000003; 0.00220455; false; 0.130749425; 0.321828822;0.001766233
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7704-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7704-*.mata;1.29;0.032098595;0.07920172099999999;0.025286719000000003;0.048805224; 0.002945021; false; 0.172574197; 0.293346286;0.002295175
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7723-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7723-*.mata;1.23;0.037319820000000004;0.060087589;0.020063513999999998;0.024789304999999998; 0.003055938; false; 0.1226064; 0.248215334;0.001713036
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7820-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7820-*.mata;1.26;0.062419200999999994;0.08637499400000001;0.017521552000000003;0.02789665; 0.001993263; false; 0.143333843; 0.3262222;0.001361605
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7958-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7958-*.mata;1.3;0.044179147;0.06976276099999999;0.020470936000000002;0.042314551; 0.004125748; false; 0.149621083; 0.309307672;0.0021969
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7985-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7985-*.mata;1.2;0.044938542000000005;0.059469237;0.021973518;0.028795508; 0.002597811; false; 0.129841268; 0.254353886;0.0020290580000000003
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7990-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query7990-*.mata;1.24;0.030010663;0.115401821;0.019513697000000003;0.025983039; 0.002567438; false; 0.175364973; 0.289905007; 0.001124822
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8000-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8000-*.mata;1.25;0.037145003;0.07326998500000001;0.022228107;0.027947877; 0.002074214; false; 0.139746729; 0.265843031;0.003401107
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8094-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8094-*.mata;1.21;0.041816119;0.06084762099999999;0.02002534;0.038121209; 0.002314604; false; 0.137457679; 0.270034137;0.0016454220000000001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8149-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8149-*.mata;1.35;0.056674999000000004;0.064474925;0.030351357;0.030449694000000003; 0.002341967; false; 0.145410527; 0.317362355;0.00304409
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8288-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8288-*.mata;1.22;0.034007709;0.065159539;0.022319898000000005;0.032834674; 0.002423981; false; 0.137911714; 0.333895829;0.002087981
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8303-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8303-*.mata;1.16;0.033856335;0.142057574;0.024554337;0.057741551; 0.001896878; false; 0.242361325; 0.369990507;0.002124539
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8333-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8333-*.mata;1.26;0.050833429;0.081877945;0.020690115000000002;0.042225651; 0.002139328; false; 0.162159159; 0.316848429;0.001999874
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8343-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8343-*.mata;1.15;0.040833156999999995;0.060162088999999995;0.02230924;0.026568983; 0.002316853; false; 0.127979854; 0.264002223;0.0018062339999999999
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8348-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8348-*.mata;1.18;0.037739304;0.062534244;0.026102153;0.026889159; 0.001840152; false; 0.134082178; 0.260417828;0.002005366
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8486-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8486-*.mata;1.21;0.047207185;0.11455494899999999;0.026729014000000002;0.031228379; 0.002189051; false; 0.188539022; 0.317472888;0.002386075
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8512-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8512-*.mata;1.27;0.05102101;0.061478337;0.028234565999999996;0.025717047; 0.002192497; false; 0.130168246; 0.314203983;0.0019079729999999999
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8523-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8523-*.mata;1.28;0.035596186;0.065046034;0.026156507;0.028498231000000002; 0.007993146; false; 0.141373209; 0.274031999;0.002108573
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8582-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8582-*.mata;1.16;0.033432845999999995;0.10622801699999998;0.017450026;0.031671321; 0.002159442; false; 0.168296103; 0.300981658; 0.001043439
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8589-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8589-*.mata;1.21;0.036732842;0.067804098;0.019099502;0.026890975000000004; 0.002248635; false; 0.131711053; 0.259827278;0.001788857
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8824-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8824-*.mata;1.19;0.043530747;0.076344798;0.032248657;0.039627124; 0.002395896; false; 0.165836161; 0.305667181;0.001651919
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8855-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8855-*.mata;1.25;0.049653936;0.08595340500000001;0.028570801;0.042523981; 0.015775034; true; 0.198259224; 0.348286312;0.001693763
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8856-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8856-*.mata;1.26;0.058133655;0.074451319;0.018319404;0.029544413999999998; 0.002222425; false; 0.138801821; 0.347893268;0.0020537050000000003
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8865-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8865-*.mata;1.23;0.076352047;0.084958233;0.026357069;0.049148685; 0.002524693; false; 0.184751195; 0.398042049;0.00247727
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8867-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-query8867-*.mata;1.29;0.043091381000000005;0.08349637899999998;0.017988752;0.035753644; 0.002437453; false; 0.155626817; 0.327095395;0.001818674
